1_FL1 Log,1_FL2 Log,1_FL3 Log,1_FL4 Log,1_FL5 Log,2_FL1 Log,2_FL2 Log,2_FL3 Log,2_FL4 Log,2_FL5 Log,3_FL1 Log,3_FL2 Log,3_FL3 Log,3_FL4 Log,3_FL5 Log,4_FL1 Log,4_FL2 Log,4_FL3 Log,4_FL4 Log,4_FL5 Log,5_FL1 Log,5_FL2 Log,5_FL3 Log,5_FL4 Log,5_FL5 Log,6_FL1 Log,6_FL2 Log,6_FL3 Log,6_FL4 Log,6_FL5 Log,7_FL1 Log,7_FL2 Log,7_FL3 Log,7_FL4 Log,7_FL5 Log,8_FL1 Log,8_FL2 Log,8_FL3 Log,8_FL4 Log,8_FL5 Log,1_Size,2_Size,3_Size,4_Size,5_Size,6_Size,7_Size,8_Size,Label
0.286946531,0.256481658,0.521331211,0.186412752,0.192517899,0.407777374,0.450203905,0.520326481,0.18923006,0.227793767,0.385664862,0.282133129,0.535435952,0.202739791,0.208119769,0.519985256,0.42158327,0.526828924,0.391970403,0.189973226,0.349804347,0.34601785,0.526002248,0.333059673,0.362288422,0.3397066,0.305181988,0.5213254,0.195767251,0.363880189,0.3076578,0.26734541,0.524377894,0.215677315,0.21615976,0.282751659,0.256383866,0.299693551,0.234964801,0.196976157,0.570119057,0.527095877,0.5975291,0.593009165,0.596026805,0.610917981,0.579671888,0.631642612,normal
0.239922672,0.220869063,0.57260692,0.208878792,0.161587327,0.351736967,0.405037418,0.568736534,0.214567116,0.205547383,0.391392934,0.250763769,0.575900028,0.256744015,0.215917184,0.492199474,0.399712716,0.570648703,0.430458503,0.175170621,0.323198987,0.357663801,0.570888642,0.348263577,0.31523457,0.2766873,0.241120608,0.572502734,0.212046756,0.352638892,0.283446807,0.244336787,0.578805226,0.288945368,0.216244853,0.250197151,0.231713126,0.225547769,0.203252196,0.162293601,0.57765588,0.567588032,0.603720367,0.621237752,0.636594915,0.653546293,0.646493872,0.717568645,normal
0.275249177,0.244459212,0.558047557,0.191764031,0.17170899,0.379332133,0.412379961,0.565235343,0.183302786,0.186723771,0.358896372,0.248760692,0.56020223,0.212610152,0.186782686,0.511544645,0.416966314,0.550124446,0.381595722,0.170730265,0.323678967,0.454138481,0.560840901,0.265779063,0.31750876,0.296999379,0.244231125,0.563047185,0.18539438,0.279547799,0.296697124,0.245094799,0.56673873,0.213502802,0.25108294,0.274290079,0.253604301,0.26263569,0.184967548,0.162629898,0.763344547,0.740004963,0.770298617,0.694106051,0.800768228,0.810393141,0.797538993,0.799908664,normal
0.317289962,0.278776566,0.53809409,0.209288892,0.179329443,0.452058975,0.418154042,0.53766146,0.192903035,0.203259495,0.346044133,0.290593985,0.540055588,0.216842438,0.196149168,0.535387106,0.404581179,0.534080072,0.348117757,0.182794524,0.333345693,0.340976314,0.541584139,0.293094968,0.343460024,0.356319209,0.29956707,0.538771938,0.216349017,0.37550241,0.328629781,0.282522536,0.53497981,0.225885952,0.190261521,0.312811772,0.267193562,0.300126414,0.248418945,0.193178599,0.503088851,0.493555605,0.499196078,0.502969486,0.538975172,0.536991686,0.50866526,0.544070824,normal
0.274104987,0.24595937,0.526737087,0.195032416,0.17546048,0.412978226,0.444725887,0.526880067,0.18943636,0.207178566,0.363840478,0.271611318,0.533414151,0.19872749,0.197452241,0.513676598,0.422874241,0.531138982,0.392670186,0.171390391,0.328887625,0.352130539,0.527895498,0.306269581,0.347828529,0.303780816,0.257703822,0.523957623,0.195209765,0.374401107,0.298849055,0.25795429,0.528492073,0.221559208,0.218213015,0.27696798,0.25329949,0.270895977,0.204862917,0.179814016,0.62454044,0.591878452,0.621013996,0.627753972,0.65468613,0.645547832,0.653948219,0.687113474,normal
0.277499727,0.272824283,0.545867894,0.192125103,0.163142971,0.409049613,0.431262813,0.530730559,0.215835259,0.203116914,0.375337848,0.296104587,0.547030717,0.224888546,0.210507496,0.459485484,0.436172543,0.541040993,0.459344866,0.165495541,0.319541377,0.3981283,0.540811946,0.302383868,0.325733231,0.353284118,0.282209575,0.533382842,0.196350767,0.31950876,0.324439909,0.298400613,0.537398174,0.250894206,0.219562712,0.291363162,0.264670736,0.234674136,0.206413064,0.166213168,0.580716375,0.558250484,0.585915221,0.580335056,0.593412211,0.615620167,0.603714842,0.650188146,normal
0.255226624,0.233263292,0.452965154,0.202917785,0.165686013,0.35455789,0.381627784,0.460229729,0.202038024,0.180768381,0.342945174,0.241055078,0.475658299,0.21840354,0.178293668,0.54329454,0.395773731,0.47018803,0.463825861,0.162394762,0.321979887,0.337067905,0.472024142,0.336274736,0.346595679,0.276543083,0.237508353,0.471090965,0.2038431,0.323112971,0.273704015,0.238886563,0.482426794,0.228512722,0.199462031,0.261062753,0.242186586,0.224699592,0.217879627,0.166911453,0.877265001,0.863617955,0.937925278,0.955047557,1,0.991770747,1,1,normal
0.258919455,0.237184397,0.517487111,0.219412747,0.161194057,0.331026361,0.36623512,0.515600761,0.203466596,0.178006632,0.321621829,0.241817612,0.522951012,0.223733948,0.170801848,0.575037209,0.485867258,0.527231501,0.61377581,0.16653408,0.320295766,0.463732809,0.520885211,0.250614854,0.377969371,0.281983077,0.245494326,0.517158347,0.210687904,0.30403494,0.269961255,0.254342608,0.517268571,0.23448793,0.288347403,0.25792888,0.237637433,0.218893176,0.196749324,0.156932228,0.80696992,0.781041529,0.847724078,0.846191138,0.884259386,0.869603118,0.867329169,0.841934261,normal
0.30976224,0.267128414,0.563059184,0.184842556,0.16702744,0.416237398,0.418380594,0.557533109,0.174341123,0.188311444,0.388610408,0.297038749,0.561796338,0.20070607,0.208653133,0.502129089,0.424870021,0.557348533,0.407626045,0.164127194,0.366022054,0.441729485,0.557229405,0.292888533,0.315321579,0.31799175,0.265848308,0.55253709,0.180483262,0.329042921,0.35833483,0.262915997,0.55789274,0.244510646,0.264767767,0.307322657,0.271992719,0.260392131,0.186536691,0.167386485,0.680091053,0.626427636,0.655945571,0.625804049,0.662887536,0.6659158,0.658012324,0.698111478,normal
0.304979715,0.267944992,0.555124387,0.193538467,0.169302421,0.412771113,0.431275858,0.555264083,0.173138093,0.207890951,0.408528811,0.288522407,0.559115573,0.20631615,0.208549126,0.573639516,0.447405921,0.550207311,0.446413348,0.178711264,0.355855105,0.415826417,0.555800866,0.267380375,0.337002775,0.359415559,0.271209227,0.548036855,0.189089712,0.336926578,0.332490522,0.274176981,0.549479428,0.225243733,0.233259333,0.300671255,0.268267212,0.265362599,0.18348723,0.163991276,0.578627026,0.537521465,0.564725638,0.562132112,0.59087185,0.578642581,0.601803065,0.600575616,normal
0.318731476,0.293619937,0.552606699,0.211044504,0.15880871,0.385173202,0.409692601,0.544023655,0.247483297,0.19683237,0.39480609,0.31163186,0.547909616,0.223394238,0.189535689,0.456355461,0.402464609,0.534326833,0.312618527,0.162547383,0.339853836,0.387938766,0.546365752,0.303909215,0.27550552,0.39209145,0.311412195,0.546160253,0.222741166,0.330797821,0.341403388,0.323380183,0.548244529,0.25919167,0.219636309,0.317300533,0.275911972,0.249907624,0.222484898,0.157958186,0.546468913,0.465038141,0.469997523,0.444642327,0.487883709,0.525100459,0.521216944,0.550773729,normal
0.24484063,0.21705531,0.574368357,0.169467994,0.178864913,0.343590115,0.359631364,0.572024855,0.172331425,0.198908128,0.344915246,0.264825593,0.572003982,0.205363108,0.252732634,0.466967254,0.388153162,0.566116842,0.36811629,0.193576735,0.274145483,0.370235686,0.573100378,0.226601682,0.348224736,0.322398489,0.243554583,0.572332122,0.179284827,0.328930892,0.308924966,0.221980584,0.579192165,0.246548871,0.224267701,0.246353909,0.233242653,0.249954822,0.182746847,0.171977139,0.584325914,0.550262151,0.57936082,0.560457505,0.59902124,0.612877083,0.598146065,0.639507838,normal
0.269158797,0.232964904,0.546137194,0.183782183,0.182310898,0.386242704,0.371413305,0.552622761,0.187318637,0.220256911,0.378429113,0.252493741,0.542936746,0.203005482,0.196657154,0.559548357,0.39260045,0.550312799,0.408911396,0.167764118,0.351438655,0.374828521,0.554619209,0.293928593,0.28179973,0.322497091,0.278584112,0.549604893,0.185642689,0.337996081,0.288721176,0.244848484,0.548085601,0.209197516,0.225679282,0.266722489,0.247943495,0.264376689,0.190857441,0.174494974,0.661039806,0.676380648,0.729899684,0.742446562,0.782248943,0.772032888,0.732388804,0.745199839,normal
0.206166148,0.220915596,0.516141316,0.164596587,0.160737469,0.248414253,0.29243863,0.511398543,0.169615465,0.174330739,0.231552117,0.224104744,0.510541534,0.165486405,0.203593167,0.214809339,0.580736156,0.505954415,0.17163871,0.169559788,0.2011133,0.292310278,0.513056095,0.167638532,0.398809177,0.526454898,0.281656059,0.503989218,0.465417808,0.466788456,0.21346932,0.248592527,0.509105769,0.173469102,0.31815071,0.199954678,0.20821885,0.192750037,0.161262116,0.160232162,0.292824919,0.266563348,0.281972515,0.294266008,0.299861023,0.318488193,0.325521971,0.354635186,aml
0.249641761,0.230124776,0.55222771,0.23194133,0.159374993,0.380471797,0.407669908,0.542925607,0.227475538,0.182027152,0.358714505,0.282236529,0.54315652,0.271540318,0.203952037,0.51768252,0.412718285,0.542174472,0.431622403,0.167970196,0.295166165,0.378595979,0.551112117,0.332389233,0.21174655,0.323933367,0.300861631,0.550184518,0.232748096,0.331619048,0.301076901,0.257214477,0.547983679,0.305311601,0.201327642,0.255610889,0.237613158,0.222081677,0.215688252,0.155426185,0.723923864,0.707993942,0.761848703,0.752742093,0.791809498,0.788355851,0.777694168,0.840869484,normal
0.279610117,0.249180378,0.543738311,0.217630056,0.160651594,0.453902869,0.498358737,0.536791468,0.193751164,0.188954079,0.3669112,0.267804885,0.547401621,0.238506375,0.195786111,0.511581301,0.422668147,0.541764473,0.48881566,0.170266051,0.354462216,0.391782536,0.541103371,0.386807903,0.383476882,0.345640302,0.262877244,0.54006646,0.224055198,0.276251318,0.315273289,0.267923336,0.542870943,0.26575173,0.224476366,0.283682369,0.253276223,0.224881768,0.196117714,0.158125698,0.473934361,0.454593355,0.476101504,0.470245205,0.495103118,0.498146972,0.496702147,0.540303131,normal
0.275111699,0.256419551,0.544179609,0.17672447,0.175452725,0.450266633,0.4311541,0.561706914,0.181033805,0.185940353,0.341406914,0.276928502,0.553638282,0.187638098,0.207957159,0.45915899,0.478379698,0.529553555,0.453909679,0.185877606,0.32852588,0.480294162,0.564953684,0.277114593,0.348329401,0.298345715,0.26174411,0.53693561,0.182323525,0.278271117,0.297607764,0.25368807,0.535197245,0.20979163,0.284485374,0.289371216,0.268535852,0.272543836,0.181924611,0.164951652,0.630791604,0.652955709,0.651169915,0.586167049,0.717243403,0.649972102,0.653167477,0.780266089,normal
0.24605615,0.223287674,0.496751366,0.17475181,0.165579835,0.450154445,0.48270952,0.503631285,0.172361965,0.224608366,0.453785919,0.22900532,0.504982086,0.193601658,0.172368831,0.531828117,0.430778711,0.499881544,0.394457747,0.164365956,0.411254967,0.308984647,0.506372598,0.406014781,0.422652363,0.311141481,0.238177915,0.501170782,0.180506055,0.4044948,0.273876919,0.218565498,0.504339088,0.187222855,0.177061853,0.245014637,0.226568414,0.246982796,0.190408787,0.168825374,0.669001516,0.635876444,0.645065117,0.644322073,0.681287237,0.664595261,0.680628144,0.726053429,normal
0.353628852,0.290843631,0.546683778,0.223522787,0.159553986,0.424418687,0.432807233,0.539851775,0.22107107,0.199751844,0.426586356,0.307648725,0.55010119,0.230187818,0.177502552,0.563731297,0.479948374,0.548483503,0.54337241,0.167989799,0.402667243,0.438653041,0.544940003,0.355606914,0.376525783,0.377319588,0.29744983,0.55208771,0.224222883,0.347704471,0.366227827,0.300106052,0.547905929,0.242594638,0.250110925,0.356893729,0.303345338,0.252546301,0.21727299,0.16266588,0.593274815,0.59013158,0.631184839,0.677417114,0.734904878,0.726885664,0.714419382,0.711160731,normal
0.318037361,0.292306503,0.623322576,0.209471909,0.226009235,0.414328792,0.436625401,0.612855525,0.262016183,0.264826266,0.393472318,0.325659577,0.627175191,0.232418139,0.2375706,0.450189378,0.438350869,0.624737458,0.267118646,0.214528872,0.336886088,0.432698844,0.62747766,0.235487224,0.301796327,0.399039194,0.395573978,0.625800641,0.232123786,0.339545081,0.368232635,0.357693907,0.625819314,0.2627771,0.258047472,0.314275046,0.288484444,0.318282977,0.247041196,0.209573654,0.442901437,0.432277736,0.45658714,0.45448416,0.475267006,0.503320163,0.488363742,0.501806002,normal
0.241774554,0.226944565,0.481861681,0.215271538,0.188917616,0.36945113,0.420506959,0.491821198,0.216972387,0.231810086,0.364033296,0.23476091,0.499561812,0.217294919,0.19479282,0.56726256,0.430625541,0.496835163,0.44836323,0.185061869,0.32458896,0.339531982,0.498049458,0.360479068,0.381635867,0.275505486,0.233991167,0.487486984,0.215440053,0.37007653,0.259979547,0.226548308,0.49078237,0.231535873,0.229812304,0.238001465,0.226469178,0.224259138,0.201172652,0.171968066,0.581382733,0.546234381,0.598403687,0.599438954,0.603970774,0.580945904,0.599218792,0.638334724,normal
0.237335807,0.228032304,0.603307754,0.179012258,0.167316677,0.387552869,0.398319421,0.610313609,0.192551812,0.201487726,0.382258282,0.255019222,0.612194383,0.222875505,0.230635719,0.462869996,0.436598711,0.610807798,0.41223584,0.181139707,0.307875072,0.430154444,0.611150992,0.28504428,0.31019137,0.283402536,0.233501098,0.608558397,0.186587566,0.359454921,0.28773812,0.234351174,0.607108029,0.241793464,0.243008647,0.245599519,0.234740985,0.247148902,0.189852446,0.168542847,0.618366116,0.58997411,0.619371489,0.587888587,0.659237872,0.667118387,0.653940093,0.667634298,normal
0.307232068,0.271999754,0.524641217,0.225145697,0.167824927,0.399459428,0.420962499,0.52286416,0.234332671,0.197173198,0.393340918,0.294782396,0.528875878,0.236055042,0.196478778,0.506769957,0.422772392,0.523137773,0.436727132,0.163104153,0.354885953,0.382920795,0.524033952,0.326914378,0.324442755,0.355469428,0.297780078,0.508984046,0.230600177,0.320772113,0.346793785,0.288859388,0.52586819,0.276369071,0.22092451,0.309593239,0.271708116,0.24275373,0.221531246,0.165478376,0.666363718,0.648700267,0.675920676,0.682736862,0.710263427,0.717611711,0.712284329,0.710084855,normal
0.250604708,0.231473712,0.515231705,0.232733376,0.191925628,0.339234914,0.407685023,0.522991411,0.233068951,0.24245499,0.384133807,0.236986419,0.530066573,0.241208202,0.196151233,0.564817197,0.408421762,0.51739568,0.439168027,0.180084064,0.34208576,0.358299096,0.522214787,0.356063786,0.422305693,0.290207779,0.246906477,0.520943693,0.235024745,0.38815574,0.273553559,0.236924999,0.509522781,0.253199293,0.231226917,0.244635298,0.232731568,0.229065806,0.207422338,0.174148677,0.659728765,0.625466026,0.659779403,0.654808313,0.677759669,0.672159299,0.63031585,0.718756739,normal
0.242069047,0.227485268,0.55372579,0.185180822,0.165321463,0.345502073,0.406515009,0.546812221,0.180260362,0.19306247,0.317730963,0.261797771,0.553685784,0.202187411,0.189682133,0.55109394,0.436899566,0.547046224,0.340266647,0.166101985,0.286940483,0.372877166,0.550980485,0.281395111,0.315578055,0.293989285,0.282757498,0.548790614,0.188596071,0.306173735,0.26378421,0.247983344,0.548704572,0.215696653,0.219783861,0.237738863,0.220725134,0.242308144,0.187379689,0.163570031,0.554138517,0.553185283,0.565972899,0.537382799,0.592706539,0.588157842,0.59500484,0.616558006,normal
0.203036401,0.197519933,0.491098695,0.204072936,0.150468891,0.289949759,0.316155448,0.495556641,0.219024121,0.183528098,0.353782505,0.26269161,0.491138763,0.296080054,0.27403792,0.222337295,0.239627335,0.493680368,0.237715055,0.162939846,0.203319378,0.248583202,0.497839931,0.217634744,0.161159063,0.230127721,0.194662799,0.475406897,0.197127304,0.222730117,0.331952114,0.212408564,0.487401908,0.375948105,0.149198686,0.184469703,0.183323078,0.516607437,0.186107941,0.143423502,0,0,0,0.002724237,0,0,0.006101771,0.073032047,normal
0.24119196,0.220625324,0.516838612,0.208293616,0.155872223,0.359966716,0.379522788,0.517669151,0.207358243,0.175718439,0.320547994,0.230970961,0.517062896,0.216431236,0.175383355,0.537513402,0.444068711,0.506453571,0.48000424,0.158479657,0.293361773,0.389495106,0.520095735,0.285484308,0.321158824,0.296359348,0.230901066,0.515377134,0.213931641,0.316656024,0.262453765,0.250352122,0.519394537,0.237621916,0.254569085,0.243395935,0.232923296,0.214628335,0.197236995,0.153315154,0.646452251,0.622554888,0.642732618,0.657831786,0.702283562,0.711369314,0.700468177,0.722847419,normal
0.281647492,0.233293649,0.556653699,0.166991401,0.160201646,0.369713176,0.355349503,0.554152952,0.355519573,0.178298851,0.39204594,0.241092257,0.555919946,0.167841964,0.17135296,0.308401997,0.344721709,0.557711893,0.164455058,0.157237427,0.320395243,0.457628527,0.560605833,0.321123998,0.472613678,0.560909765,0.426468814,0.555867536,0.487431226,0.35316865,0.283598682,0.403615563,0.560744681,0.185951576,0.164956533,0.2725971,0.226740703,0.207532306,0.172762738,0.156355952,0.494399141,0.447411416,0.486556669,0.482580292,0.511218618,0.485089942,0.499327376,0.534436856,aml
0.24747865,0.218744911,0.526095561,0.173069446,0.175296539,0.349257953,0.358220547,0.525795624,0.177415164,0.207320156,0.337794868,0.233612846,0.520216581,0.183114244,0.186743338,0.468496334,0.330481036,0.494736282,0.282106049,0.167475295,0.303534521,0.332528438,0.52871108,0.283090319,0.315431203,0.295462618,0.242876798,0.53536579,0.182392745,0.294914777,0.267793973,0.235590343,0.531704104,0.202855773,0.199628743,0.236820781,0.220777354,0.260655364,0.212858438,0.1716578,0.535434726,0.496052733,0.521168366,0.447961417,0.569993905,0.558681223,0.538257903,0.524306067,normal
0.27585849,0.230680795,0.624075255,0.203418648,0.186237652,0.485005177,0.496409094,0.624730359,0.22563487,0.27754905,0.499802896,0.297612205,0.634794083,0.280557369,0.272581293,0.404609313,0.486351637,0.642406473,0.309580815,0.19673324,0.363407289,0.3608444,0.630447688,0.371781094,0.277159023,0.44258373,0.293042671,0.625248513,0.215798649,0.395743166,0.382763999,0.247970314,0.644490617,0.327045905,0.184000896,0.292644328,0.269283348,0.273709545,0.225105619,0.182994578,0.501871316,0.464946957,0.554635791,0.540832626,0.459740296,0.571681884,0.58847883,0.623310032,normal
0.276343215,0.227548535,0.591350201,0.170364718,0.173128746,0.335815854,0.349792775,0.589724207,0.172782851,0.187745014,0.377029989,0.270736743,0.587829552,0.210181311,0.232317753,0.438529484,0.451621155,0.601590897,0.441089561,0.204742846,0.295969178,0.392329587,0.592673697,0.19952221,0.253685706,0.307837581,0.24048344,0.592334409,0.169958996,0.244730934,0.345864818,0.249688495,0.593902657,0.249525111,0.261273517,0.287541215,0.254355551,0.254246173,0.188018933,0.164791546,0.50476127,0.510291206,0.527321221,0.483520761,0.546972961,0.563243549,0.554829136,0.608318216,normal
0.252314941,0.227066166,0.506917161,0.205939122,0.17240029,0.343354701,0.33876373,0.531487249,0.212994039,0.188798859,0.323526274,0.256311048,0.553460711,0.2696226,0.235227798,0.480523434,0.387970536,0.546022659,0.417907411,0.185334417,0.289540853,0.373738423,0.556996914,0.288440805,0.34395443,0.31055773,0.223694212,0.548992474,0.213624656,0.36898292,0.302047187,0.225183954,0.551097765,0.285737724,0.243018187,0.254844883,0.236488067,0.222677614,0.210359391,0.172670692,0.659457665,0.616671247,0.638921261,0.624020526,0.646325611,0.629046388,0.641533527,0.676655918,normal
0.213512121,0.260695431,0.604203651,0.187665109,0.157303615,0.31489886,0.359425202,0.606593535,0.196921608,0.183698564,0.320416605,0.300624928,0.603371805,0.276759571,0.265862498,0.34203194,0.424424503,0.599205349,0.383192218,0.199151325,0.2417563,0.444012768,0.615846047,0.246666343,0.244222314,0.269769106,0.274178086,0.608187758,0.182451147,0.256854087,0.347346248,0.291779754,0.626604451,0.334017872,0.246869592,0.229425289,0.216819013,0.233256437,0.186581704,0.164711302,0.255861999,0.259918514,0.256024588,0.200714614,0.297558952,0.265126403,0.204319637,0.339039801,normal
0.245165209,0.229446795,0.524795298,0.167434739,0.162481285,0.358614592,0.385624568,0.567446093,0.173465964,0.200059012,0.358717895,0.259584449,0.566379764,0.20397104,0.218326269,0.492134559,0.452539224,0.55390743,0.490843065,0.186715132,0.317117361,0.417220503,0.570970625,0.255858911,0.379640715,0.315735362,0.246397822,0.570712155,0.173849867,0.36331732,0.276576713,0.239754428,0.54698591,0.21043003,0.215453272,0.263204486,0.240722932,0.274612935,0.18126636,0.170440103,0.356561814,0.478540552,0.50372542,0.416620773,0.521932149,0.509729368,0.461628009,0.56282675,normal
0.245106006,0.228788639,0.481932675,0.185152994,0.166670579,0.385981129,0.363651875,0.47722343,0.186707578,0.180731007,0.322002749,0.255379408,0.484903178,0.203042774,0.17544738,0.428934672,0.480694656,0.476200792,0.224612612,0.164957314,0.29110174,0.367183813,0.475980057,0.32529529,0.465196851,0.355190217,0.299370297,0.478299457,0.191269995,0.441842493,0.259592034,0.233385579,0.487413138,0.205294523,0.180951991,0.245766791,0.234958395,0.221654211,0.194012841,0.167041059,0.664965504,0.611405799,0.635186532,0.630216995,0.664710573,0.664255998,0.667845955,0.678265833,aml
0.275547521,0.232805478,0.558972324,0.239196877,0.153175144,0.420205619,0.467985862,0.556181913,0.239753501,0.165349107,0.345288808,0.243060427,0.559359863,0.254530154,0.162663583,0.568675633,0.489966065,0.549212832,0.675194418,0.153562506,0.35274807,0.5233315,0.541930877,0.37914924,0.279860334,0.305007958,0.239627369,0.559221679,0.243284321,0.348455339,0.285447586,0.238338529,0.551266,0.257311873,0.22497171,0.278569846,0.251046815,0.223115725,0.200646755,0.151838124,0.856752049,0.844201943,0.876541526,0.852222926,0.890769273,0.861735466,0.860947508,0.866792098,normal
0.336748203,0.301364024,0.544984852,0.196008203,0.186547727,0.408372284,0.429119523,0.545660236,0.227603856,0.21354584,0.400537372,0.348032451,0.552277043,0.20716307,0.208654703,0.427911565,0.457372212,0.5496606,0.202868948,0.174973494,0.361757814,0.353166707,0.54947227,0.290307012,0.271562756,0.475393164,0.433483593,0.545718352,0.410908648,0.495264462,0.35627205,0.330299599,0.553555148,0.232986935,0.173302248,0.329551852,0.280922537,0.26457594,0.200219205,0.182024866,0.783686308,0.731341479,0.763445354,0.778406002,0.797011998,0.80147238,0.808227554,0.84432468,aml
0.26227608,0.22824718,0.510681872,0.215012114,0.165875562,0.488776217,0.509172133,0.514275966,0.212074552,0.171617549,0.347942521,0.237029508,0.526399151,0.239856912,0.180662138,0.543905867,0.379955641,0.513855095,0.444471748,0.158293284,0.319276175,0.32982129,0.514683421,0.416187432,0.339444337,0.313007989,0.262720022,0.519866707,0.218387847,0.303989586,0.277481758,0.227999233,0.521887792,0.241055881,0.172381677,0.257597125,0.241797292,0.228282877,0.210903384,0.160776399,0.851120486,0.834355199,0.885154571,0.852873994,0.881217747,0.91076286,0.929273731,0.914217623,normal
0.249231976,0.227303484,0.51823317,0.180891215,0.17470507,0.397062037,0.408596023,0.53142954,0.183545546,0.200935969,0.362413597,0.250748328,0.529804089,0.183954835,0.192879071,0.531207937,0.430838756,0.528259743,0.431705139,0.165577732,0.321568633,0.386235573,0.526622074,0.272010804,0.324259206,0.294872943,0.23519326,0.521845791,0.177431268,0.317734791,0.276525734,0.243800324,0.529616024,0.21007807,0.24317506,0.252037303,0.234092034,0.262257662,0.178362055,0.165702139,0.727079578,0.717467722,0.763439865,0.752469274,0.788125796,0.789100919,0.775408803,0.825803864,normal
0.306613482,0.300331852,0.619352776,0.218333782,0.173789975,0.416978889,0.450025186,0.621891844,0.216625522,0.23741752,0.41398621,0.305772607,0.620629349,0.211642657,0.174353642,0.618110675,0.523976287,0.61647599,0.544752669,0.163781511,0.397286198,0.428675564,0.61854452,0.380894831,0.363551564,0.309583743,0.30625526,0.6205526,0.215488897,0.381563288,0.306607405,0.306997957,0.623430322,0.226606866,0.252634537,0.310195528,0.285689788,0.249061983,0.190457947,0.170490481,0.828932207,0.813116648,0.831921377,0.822346226,0.865734001,0.858185509,0.85447167,0.868061655,normal
0.276274805,0.234519837,0.552442469,0.174196798,0.179521888,0.437102209,0.390009557,0.547145422,0.215348516,0.205584668,0.364428398,0.253437854,0.562471656,0.273295548,0.244270137,0.384673749,0.329663967,0.561679289,0.291199147,0.17913799,0.294570336,0.361075943,0.558957966,0.283204087,0.291696124,0.375102062,0.246733458,0.521625458,0.179286913,0.31561085,0.333081712,0.278912573,0.547781088,0.259379816,0.21803364,0.276009331,0.247337949,0.264208391,0.203493366,0.172723005,0.307893427,0.296262696,0.34502024,0.328906593,0.358691834,0.312550643,0.328181704,0.353651838,normal
0.281397752,0.24739997,0.53858669,0.187815339,0.171417744,0.417433364,0.450998936,0.541001921,0.198372806,0.214185333,0.384696312,0.260030902,0.550585048,0.198817546,0.188703913,0.52024193,0.419007546,0.53879986,0.375814772,0.164521169,0.357481457,0.355464335,0.545444455,0.323077456,0.258900497,0.331699025,0.252027768,0.540297433,0.190389789,0.344451125,0.307305526,0.270750013,0.543693607,0.216454188,0.213901151,0.287125075,0.256035084,0.265417137,0.202626457,0.170023965,0.710772774,0.679835407,0.720847836,0.720245159,0.755422526,0.756811326,0.758671478,0.802057371,normal
